월,품목명,HS코드,수출금액_USD,수출중량_KG,수출단가_USD_per_KG,YoY_pct,MoM_pct
2022.01,SIC링(2),8486902040,56344020,157685,357.3201,,
2022.02,SIC링(2),8486902040,71442454,198731,359.4933,,26.8
2022.03,SIC링(2),8486902040,108083683,423897,254.9763,,51.29
2022.04,SIC링(2),8486902040,77837557,412314,188.7822,,-27.98
2022.05,SIC링(2),8486902040,89678487,379392,236.3742,,15.21
2022.06,SIC링(2),8486902040,97326350,473517,205.5393,,8.53
2022.07,SIC링(2),8486902040,102234743,421010,242.8321,,5.04
2022.08,SIC링(2),8486902040,105119388,489216,214.8732,,2.82
2022.09,SIC링(2),8486902040,99479489,585368,169.9435,,-5.37
2022.10,SIC링(2),8486902040,79858324,483146,165.2882,,-19.72
2022.11,SIC링(2),8486902040,63591956,298655,212.9278,,-20.37
2022.12,SIC링(2),8486902040,72181414,252369,286.0154,,13.51
2023.01,SIC링(2),8486902040,53687970,261076,205.6412,-4.71,-25.62
2023.02,SIC링(2),8486902040,63527798,222495,285.5246,-11.08,18.33
2023.03,SIC링(2),8486902040,76281654,245729,310.43,-29.42,20.08
2023.04,SIC링(2),8486902040,52435545,201747,259.9074,-32.63,-31.26
2023.05,SIC링(2),8486902040,71877482,329719,217.9962,-19.85,37.08
2023.06,SIC링(2),8486902040,70111810,362982,193.1551,-27.96,-2.46
2023.07,SIC링(2),8486902040,81128308,429134,189.0512,-20.65,15.71
2023.08,SIC링(2),8486902040,88403476,522894,169.0658,-15.9,8.97
2023.09,SIC링(2),8486902040,100345185,436891,229.6801,0.87,13.51
2023.10,SIC링(2),8486902040,70838311,128898,549.5687,-11.3,-29.41
2023.11,SIC링(2),8486902040,89319339,192072,465.0305,40.46,26.09
2023.12,SIC링(2),8486902040,82244972,184265,446.3407,13.94,-7.92
2024.01,SIC링(2),8486902040,78729554,160224,491.3718,46.64,-4.27
2024.02,SIC링(2),8486902040,85759467,148461,577.6565,35.0,8.93
2024.03,SIC링(2),8486902040,89424620,288694,309.7557,17.23,4.27
2024.04,SIC링(2),8486902040,90330802,306878,294.3541,72.27,1.01
2024.05,SIC링(2),8486902040,90732309,329331,275.5049,26.23,0.44
2024.06,SIC링(2),8486902040,101939275,413846,246.3218,45.4,12.35
2024.07,SIC링(2),8486902040,116598424,384998,302.8546,43.72,14.38
2024.08,SIC링(2),8486902040,124000459,506982,244.5855,40.27,6.35
2024.09,SIC링(2),8486902040,119297200,361043,330.4238,18.89,-3.79
2024.10,SIC링(2),8486902040,121160946,435203,278.401,71.04,1.56
2024.11,SIC링(2),8486902040,124017997,370614,334.6285,38.85,2.36
2024.12,SIC링(2),8486902040,136472897,474229,287.7785,65.93,10.04
2025.01,SIC링(2),8486902040,99661824,337365,295.4125,26.59,-26.97
2025.02,SIC링(2),8486902040,115133960,403961,285.0126,34.25,15.52
2025.03,SIC링(2),8486902040,111926449,386438,289.6362,25.16,-2.79
2025.04,SIC링(2),8486902040,109834728,454015,241.9187,21.59,-1.87
2025.05,SIC링(2),8486902040,125868740,355730,353.8322,38.73,14.6
2025.06,SIC링(2),8486902040,148999462,364964,408.258,46.16,18.38
2025.07,SIC링(2),8486902040,132021573,448575,294.3133,13.23,-11.39
2025.08,SIC링(2),8486902040,127327188,366933,347.0039,2.68,-3.56
2025.09,SIC링(2),8486902040,108880053,456330,238.5994,-8.73,-14.49
2025.10,SIC링(2),8486902040,114451595,320255,357.3765,-5.54,5.12
2025.11,SIC링(2),8486902040,123871048,334529,370.2849,-0.12,8.23
2025.12,SIC링(2),8486902040,120716411,392368,307.6612,-11.55,-2.55
2026.01,SIC링(2),8486902040,146831224,539387,272.2187,47.33,21.63
2026.02,SIC링(2),8486902040,129113968,489473,263.7816,12.14,-12.07
2026.03,SIC링(2),8486902040,181048840,620001,292.0138,61.76,40.22
2026.04,SIC링(2),8486902040,123504263,495226,249.3897,12.45,-31.78
2026.05,SIC링(2),8486902040,129712336,363988,356.3643,3.05,5.03
2026.06,SIC링(2),8486902040,151104582,567068,266.4664,1.41,16.49
2026.07,SIC링(2),8486902040,160039181,654150,244.6521,21.22,5.91
2026.08,SIC링(2),8486902040,142713224,497877,286.6435,12.08,-10.83
